article	aid	url	imageUrl	iid	hashvalueImage	title	text	nReads	nRecs	nClicks	ctr
512637954	122980	https://www.ksta.de/sport/1-fc-koeln/transfertheater-fc-trainer-anfang-rechnet-nicht-mehr-mit-modeste-31955054	https://www.ksta.de/image/31955074/2x1/300/150/b999483ac7024b856387be62c915b4d0/yH/anfang-modeste-training.jpg	123616	d5d1f78300c7e7e7	FC-Trainer Anfang rechnet nicht mehr mit Modeste	Während FC-Ge­schäfts­führer Alex­ander Wehrle in China immer noch um eine Last-Mi­nu­te-Lö­sung im Trans­fer­theater mit Tianjin um Anthony Modeste verhan­delt, rechnet Trainer Markus Anfang zeit­gleich in Köln nicht mehr damit, den Stürmer am Donners­ta	4403	161	0	0.0
512639014	122981	https://www.ksta.de/region/rhein-erft/elsdorf/elsdorfer-vor-gericht-er-toetete-seine-nachbarin-mit-24-messerstichen-im-bett-31955070	https://www.ksta.de/image/31955068/2x1/300/150/a499f8a1573a3da3a614e5abc2c23a16/UT/elsdorf-prozess.jpg	123617	ffe7c3c383838387	Elsdorfer tötete seine Nach­barin mit 24 Messer­sti­chen im Bett	Sie schlief in ihrem Bett, als der Täter mitten in der Nacht in die Wohnung der Elsdor­ferin (43) einbrach. Mit 24 Messer­sti­chen tötete er die Frau, deren Kinder in ihren Zimmern nebenan lagen und nichts von der Gewalttat mitbe­kamen. Seit Montag muss s	2017	20241	100	0.004940467368213033
512605978	122982	https://www.ksta.de/koeln/kitas--digitale-verwaltung--baugebiete-diese-plaene-hat-henriette-reker-fuer-2019-31952860	https://www.ksta.de/image/31954152/2x1/300/150/2d566099d3c5f3dc773a9bdadd69c177/CE/20190128max-dezernenten12.jpg	123618	ffffac00000083ff	Diese Pläne hat Henri­ette Reker für 2019	Gemeinsam mit den sieben Dezer­nenten stellte Ober­bür­ger­meis­terin Henri­ette Reker am Montag das Arbeits­pro­gramm der Verwal­tung für das laufende Jahr 2019 vor. Der Stadt­vor­stand wolle darstellen, was er im Laufe des Jahres errei­chen wolle. „Wir 	1679	125	0	0.0
512642409	122983	https://www.ksta.de/sport/koelner-haie/scharfe-kritik-am-zdf-viele-eishockey-profis-unterstuetzen-kec-kapitaen-moritz-mueller-31955238	https://www.ksta.de/image/31955254/2x1/300/150/39a2b5ee3f9eef3daa712c3d416266ed/bp/mueller-kec.jpg	123619	f7f7e7c383a3a7a3	Viele Eishockey-Profis unter­stützen KEC-Ka­pitän Moritz Müller	Etliche Profis aus der Deut­schen Eishockey-Liga (DEL) unter­stützen Moritz Müller von den Kölner Haien in seiner Kritik an ARD und ZDF. „Ich finde es auch berech­tigt“, sagte der Olym­pia­zweite Patrick Reimer dem Fach­ma­gazin „Eis­hockey News“ zur Krit	3422	58	0	0.0
512643668	122984	https://www.ksta.de/politik/drastische-bussgelder--wie-koeln-airbnb-den-kampf-ansagt-31955258	https://www.ksta.de/image/31891872/2x1/300/150/3aa9bc1047cf30e70daabed2d178d915/gW/71-142772968--null--17-01-2019-10-27-36-265-.jpg	123620	1f0707ffdf0707ff	Wie Köln Airbnb den Kampf ansagt	Ange­sichts der schwie­rigen Lage auf dem Wohnungs­markt will die Kölner Ober­bür­ger­meis­terin Henri­ette Reker stärker gegen Vermie­tungen über den Inter­net-Ver­mittler Airbnb vorgehen. Die städ­ti­sche Wohnungs­auf­sicht sei perso­nell verstärkt word	7060	152	0	0.0
512644834	122985	https://www.ksta.de/ratgeber/digital/phishing-quiz-hier-zeigt-google--woran-sie-eine-betrueger-mail-erkennen-31953986	https://www.ksta.de/image/31954598/2x1/300/150/ef9188c0a9eecb51ecad98f9a667dd45/PV/googlephishingheader.jpg	123621	00fbff8f9bffff99	Hier zeigt Google, woran Sie eine Betrü­ger-Mail erkennen	Sie landen bei vielen beinahe täglich in Mail-Post­fä­chern und tarnen sich immer geschickter: soge­nannte Phis­hing-Mails (vom engli­schen „fis­hing“/angeln). Mit diesen E-Mails versu­chen Betrüger an persön­liche Daten wie Bank­ver­bin­dungen, Zugangs­d	1398	299	1	0.0033444816053511705
512647679	122986	https://www.ksta.de/ratgeber/familie/dauerkonflikt-patchwork-familie-wenn-stiefeltern-und-kinder-nicht-zusammenfinden-31955190	https://www.ksta.de/image/31955370/2x1/300/150/7f96f3f9826279b88ce25e8bfd9de169/LZ/patchwork-familie-familienfotos-dpa.jpg	123622	1f1f1e1f1f0f0604	Wenn Stief­el­tern und Kinder nicht zusam­men­finden	Das Schlimmste waren letz­tens die gemein­samen Ferien. Die beiden Töchter von Marion Brandt, schon lange auf Konfron­ta­ti­ons­kurs mit Stief­vater Alfred, waren zwar einver­standen gewesen mit dem gemein­samen Urlaub am Gardasee. Aber reden wollten sie 	768	1230	5	0.0040650406504065045
512648727	122987	https://www.ksta.de/panorama/-eindeutig-homophob--protest-gegen-orden-fuer-andreas-gabalier-31955160	https://www.ksta.de/image/31955372/2x1/300/150/295a4789490fdea987600f2b4e1bd66e/su/foto-gabalier.jpg	123623	0e3f373727233333	Protest gegen Orden für Andreas Gaba­lier	Die geplante Verlei­hung des Karl-Va­len­tin-Or­dens an den öster­rei­chi­schen Musiker Andreas Gaba­lier (34) an diesem Samstag in München stößt auf heftigen Wider­stand.Gaba­liers Kunst habe nichts mit der Kunst von Karl Valentin zu tun, „und zwar gar n	9480	219077	1531	0.006988410467552504
512648730	122988	https://www.ksta.de/koeln/innenstadt/ueberfall-in-koelner-kvb-haltestelle-rucksack-vom-bahnsteig-aus-der-hand-geschlagen-31955436	https://www.ksta.de/image/826442/2x1/300/150/c19a8fbb68e5b835315af583f171781c/Pi/symbolbild-polizei2.jpg	123624	e0f0f0f0fcfeffc7	Ruck­sack vom Bahn­steig aus der Hand geschlagen	Ein unbe­kannter Täter hat in der U-Bahn-Hal­te­stelle Chri­sto­ph­straße/Media­park am Montagnach­mittag einen Ruck­sack geraubt. Die Polizei sucht Zeugen. Opfer war ein 16-Jäh­riger, der sich um 17.15 Uhr im vorderen Waggon der Bahn-Linie 15 befand. Wäh	2678	4732	22	0.004649196956889264
512651740	122990	https://www.ksta.de/region/rhein-erft/bedburg/nachbarin-war-beim-sex-zu-laut-angeklagter-geht-in-bedburg-mit-messer-auf-mann-los-31955592	https://www.ksta.de/image/31955766/2x1/300/150/725ecfec7c6524e12aea241cbad1563c/FL/kra-bedburgmord002-1.jpg	123626	3d3d3d2d04004c58	42-Jäh­riger geht in Bedburg mit Messer auf Mann los	Er konnte es nicht ertragen, dass sich seine Mitbe­woh­nerin in der Nacht mit einem Mann vergnügte. Offenbar in Rage über die lauten Sex-Geräusche griff der Mann in der Flücht­lings­un­ter­kunft in der Barba­ra­straße in Bedburg zu einem Messer. Was dann 	9096	152337	988	0.006485620696219566
512655463	122991	https://www.ksta.de/ratgeber/jeder-dritte-zahlt-schon-mit-seinem-handy-31955774	https://www.ksta.de/image/31955772/2x1/300/150/7fc025d7fd513be56b5c6be990f0069c/ez/urn-newsml-dpa-com-20090101-190129-99-766768-large-4-3.jpg	123627	f8f8f4c8d8d898e0	Jeder Dritte zahlt schon mit seinem Handy	Hat das Porte­mon­naie bald ausge­dient? In Ländern wie Däne­mark und China zücken viele Leute beim Einkaufen schon längst keine Geld­börse mehr. Bezahlt wird mit Karte - oder mit dem Handy. Auch in Deutsch­land kann man in immer mehr Läden das Smart­phon	17	8	0	0.0
512657960	122992	https://www.ksta.de/koeln/album-praesentation-in-koeln-backyard-band-wurde-vom-toten-hosen-schlagzeuger-entdeckt-31954138	https://www.ksta.de/image/31954136/2x1/300/150/1878a8e7e7ff102192242e23e7369fc8/JO/the-backyard-band.jpg	123628	ffefe3e3e7c3c000	Backyard Band wurde vom Toten-Ho­sen-Schlag­zeuger entdeckt	Wenn sich Kölner und Düssel­dorfer begegnen, wird sich gerne gefoppt, was das Zeug hält. Man munkelt, dass sich dabei die Imis beson­ders ins Zeug legen. Von dieser tradi­tio­nellen Riva­lität der beiden Städte scheint der gebür­tige Engländer Stephen Geo	76	40	0	0.0
512659675	122994	https://www.ksta.de/region/euskirchen-eifel/euskirchen/grossbrand-in-dom-esch-karnevalsverein---alle-veranstaltungen-finden-statt--31955994	https://www.ksta.de/image/31954120/2x1/300/150/1a7602217b72351375a4ac352f2bd013/XA/grossbrand-dom-esch2.jpg	123630	efcf8380808080cc	Karne­vals­verein: „Alle Veran­stal­tungen finden statt“	Wenig Hoff­nung konnte Einsatz­leiter Rolf Stupp den Dom-E­scher Karne­va­listen nach dem verhee­renden Brand in der Nacht zu Dienstag machen. Er bezwei­fele, dass in dieser Session noch irgendwas in der Fest­halle statt­finden könne.Bereits in der Nacht 	5001	803	2	0.0024906600249066002
512662437	122996	https://www.ksta.de/region/leverkusen/stadt-leverkusen/prozess-in-leverkusen-familienvater-schlug-freundin-waehrend-bewaehrungsstrafe-31956200	https://www.ksta.de/image/23575684/2x1/300/150/6242978ef10cfc36992b6f17ef6584d7/DW/dpa-faust-schlaeger.jpg	123632	0c183c3f3f1b0303	Fami­li­en­vater schlug Freundin während Bewäh­rungs­strafe	Die Familie betritt am Dienstag gemeinsam den Gerichts­saal. Der Mann trägt in der einen Hand seine Tochter, hilft mit der anderen seiner hoch­schwan­geren Freundin. Er fragt, ob er ihr helfen kann, ob es ihr gut geht. Alles macht den Anschein einer guten	790	82	0	0.0
512662762	122997	https://www.ksta.de/koeln/prozess-am-koelner-amtsgericht-feuerwehrmann-poebelt-und-pruegelt-auf-partyschiff-31956022	https://www.ksta.de/image/31956158/2x1/300/150/51cfae503df2739e696a2da7902fb545/qd/koeln-duesseldorfer.jpg	123633	ffff7f3f07804000	Feuer­wehr­mann pöbelt und prügelt auf Party­schiff	Wegen zwei­fa­cher Körper­ver­let­zung und Belei­di­gung hat das Amts­ge­richt am Montag einen 30-jäh­rigen Feuer­wehr­mann zu 90 Tages­sätzen à 30 Euro verur­teilt. Läge die Zahl der Tages­sätze darüber, bekäme der Mann einen Eintrag ins Bundes­zen­tral­	1652	38	0	0.0
512663049	122998	https://www.ksta.de/koeln/muelheim/verdaechtig-geschlichen-zivilfahnder-nehmen-autoknacker-in-koeln-muelheim-fest-31956056	https://www.ksta.de/image/25385950/2x1/300/150/7a96eb664300d720ae35976a4968b51e/hg/autoknacker.jpg	123634	0f0f0c9cfcdc8090	Zivil­fahnder nehmen Auto­knacker in Köln-Mül­heim fest	Zivil­fahnder in Mülheim haben am Montag­mittag einen stadt­be­kannten Auto­knacker (36) verfolgt und fest­ge­nommen. Gegen 13 Uhr sahen die Beamten den Mann in der Nähe des Rends­burger Platzes. Der 36-Jäh­rige kam ihnen verdächtig vor, da er langsam an 	800	96	0	0.0
512665874	123001	https://www.ksta.de/politik/rnd/gendergerechte-sprache-hannover-wirklich-vorreiter--wie-andere-staedte-damit-umgehen-31956174	https://www.ksta.de/image/31956246/2x1/300/150/3aa496c4041797d598437a93a3f36bec/HW/gender.jpg	123637	bc9cfc9c9c9c9c9e	Hannover wirk­lich Vorreiter? Wie andere Städte damit umgehen	Aus dem „Lehrer“ wird der „Leh­rende“, aus dem „Wäh­ler­ver­zeichnis“ wird das „Wäh­len­den­ver­zeichnis“ und aus dem „Red­ner­pult“ das „Rede­pult“. Die Stadt Hannover hat mit der Einfüh­rung der gend­er­ge­rechten Sprache vergan­gene Woche für bundes­we	167	42	0	0.0
512666025	123002	https://www.ksta.de/region/leverkusen/leichlingen/handlungskonzept-fuer-witzhelden-ideenschmiede-fuer-ein-dorf-mit-eigener-mentalitaet-31956140	https://www.ksta.de/image/31956136/2x1/300/150/bf8649b091abed7d16ca94635069820e/sP/witzhelden-kirchplatz.jpg	123638	fffec80040002838	Ideen­schmiede für ein Dorf mit eigener Menta­lität	Work­shops und Visionen, Zukunfts­werk­stätten, Bürger­foren und Bilder von blühenden Land­schaften, wie man sie vom Leit­bild-Pro­zess aus der Innen­stadt kennt, kommen 2019 aufs Höhen­dorf zu. Denn auch für Witz­helden wird nun ein Inte­griertes Hand­lu	471	14	0	0.0
512667287	123003	https://www.ksta.de/politik/gesetzesentwurf-in-den-usa-tierquaelerei-soll-zur-schweren-straftat-werden-31956410	https://www.ksta.de/image/31956502/2x1/300/150/1f6a287617abf51340e5b94d42ad89d6/rT/welpe-allein-gelassen.jpg	123639	58783f3f4e2e0000	Tier­quä­lerei soll zur schweren Straftat werden	Tier­quä­lerei soll in den USA nach dem Willen mehrerer Abge­ord­neter künftig härter bestraft werden. Ein Gesetz­ent­wurf sieht vor, dass das Miss­han­deln von Tieren als schwere Straftat geahndet wird. Die Abge­ord­neten Vern Buchanan und Ted Deutch geh	323	16	0	0.0
512667505	123004	https://www.ksta.de/panorama/geschlechterdebatte-bayerische-grundschulen-erwaegen-toiletten-fuer-drittes-geschlecht-31956282	https://www.ksta.de/image/31956532/2x1/300/150/28428fe932d9c6575650490bb97a17f0/El/genderneutrales-toilettenschild.jpg	123640	4f61656525090f0f	Baye­ri­sche Grund­schulen erwägen Toiletten für drittes Geschlecht	In drei neuen Grund­schulen im Münchner Umland können die Schüler künftig womög­lich zwischen drei stillen Örtchen wählen: einem für Mädchen, einem für Jungen - und einem für das dritte Geschlecht.Über entspre­chende Vorschläge für neue Schul­ge­bäude in 	880	31	0	0.0
512667820	123005	https://www.ksta.de/ratgeber/reise/sonderbarer-trend-immer-mehr-kuscheltiere-gehen-auf-weltreise---ohne-ihre-besitzer-31950638	https://www.ksta.de/image/31950782/2x1/300/150/a0057a7c9a74c89cdc2d18b92b8b670e/mu/teddybaer-auf-reise.jpg	123641	433b40c0c4c4cb48	Immer mehr Kuschel­tiere gehen auf Welt­reise – ohne ihre Besitzer	Hamburg geht immer, hat Fridolin geschrieben, als er sich der Welt vorstellte. Die kleine Ente saß auf einem Sims hoch über den Landungs­brücken, der Schnabel rot, auf dem Bauch eine Welt­karte – die seitdem nach und nach erobert wurde.Fridolin war in Mün	1455	14380	80	0.005563282336578581
512667926	123006	https://www.ksta.de/sport/1-fc-koeln/wechseltheater-1--fc-koeln-beantragt-spielgenehmigung-fuer-anthony-modeste-31956408	https://www.ksta.de/image/31956430/2x1/300/150/b9779e3b9399c5ed824caf23452e94ed/Hn/modeste-fc-einigung.jpg	123642	474747c3cfc7c7c7	FC bean­tragt Spiel­ge­neh­mi­gung für Anthony Modeste	Sechs Tage lang war Alex­ander Wehrle, der Geschäfts­führer des 1. FC Köln, in China und versuchte angeb­lich eine Eini­gung mit dem Klub Tianjin Tianhai im Trans­fer­theater um den zurück­ge­holten Stürmer Anthony Modeste zu erzielen. In der Nacht zum Mi	10596	2212	11	0.004972875226039783
512670401	123007	https://www.ksta.de/region/rhein-erft/bruehl/misshandelte-katzen-leser-aus-ganz-deutschland-spenden-2000-euro-fuer-balu-und-kitty-31956596	https://www.ksta.de/image/31956594/2x1/300/150/e0b070694099afd546bd8dca9289a230/Xw/katze-kitty.jpg	123643	040404040607ffff	Leser aus ganz Deutsch­land spenden 2000 Euro für Balu und Kitty	Ein Knochen­bruch bei der einen, der Verdacht auf ein Hirn­trauma bei der anderen Katze: Das sind die Folgen einer schweren Miss­hand­lung von Balu und Kitty, über die wir berichtet hatten. Die beiden Katzen aus Brühl-Ba­dorf wurden während ihres Frei­gan	1718	86	0	0.0
512672944	123008	https://www.ksta.de/koeln/porz/traditionsgeschaeft-gibt-auf-moebelhaus-flamme-in-koeln-poll-schliesst-31956756	https://www.ksta.de/image/31956754/2x1/300/150/d4d3fe84cf8c592683f8d222b610aa99/Gp/moebelhaus-flamme-im-gewerbegebiet-in-poll.jpg	123644	fdf7b7b501020200	Möbel­haus Flamme in Köln-Poll schließt	Schon wieder ein Tradi­ti­ons­haus weniger: Zum 31. März schließt Möbel Flamme seine Filiale in Poll. Wie auf der Website des Unter­neh­mens zu lesen ist, lassen sich aufgrund der betriebs­be­dingten Schlie­ßung nun viele aktu­elle Sale-Pro­dukte finden. 	10443	83055	452	0.005442176870748299
512674810	123009	https://www.ksta.de/region/leverkusen/stadt-leverkusen/gestorbener-topos-betreiber-grosse-anteilnahme-bei-trauergottesdienst-fuer-wolfgang-orth-31956726	https://www.ksta.de/image/31956792/2x1/300/150/2dd7495f4532bfbb05f4334a32f0ed66/Ev/trauergottesdienst-wolfgang-orth-3.jpg	123645	6f7fffff20080c18	Große Anteil­nahme bei Trau­er­got­tes­dienst für Wolf­gang Orth	Natür­lich ging es auch an diesem Tag um Musik. Wie sollte und konnte es anders sein? Ein Trau­er­got­tes­dienst für Wolf­gang Orth ohne diese Leiden­schaft, die ihn sein Leben lang geprägt und mir der er wiederum diese Stadt geprägt hatte, wäre ein Ding 	5549	19361	70	0.0036155157274934146
512433421	123011	https://www.ksta.de/politik/dammbruch-in-brasilien-polizei-nimmt-zwei-ingenieure-von-tuev-sued-fest-31945280	https://www.ksta.de/image/31955732/2x1/300/150/81fd16cf3100a8254e525002905787e/nz/brasilien.jpg	123647	040d383c1d9dd0b1	Polizei nimmt zwei Inge­nieure von TÜV Süd fest	Nach dem Damm­bruch an einer Eisen­erz­mine in Brasi­lien hat die Polizei zwei Mitar­beiter des Münchner Unter­neh­mens TÜV Süd fest­ge­nommen. „Wir können zum jetzigen Zeit­punkt bestä­tigen, dass zwei Mitar­beiter von TÜV Süd in Brasi­lien verhaftet wur	1983	132	0	0.0
512678370	123012	https://www.ksta.de/panorama/klatschpresse-beunruhigt-tochter-liefers-teilt-auf-instagram-gegen-boulevard-aus-31956644	https://www.ksta.de/image/31956962/2x1/300/150/97be7d70fe527a97ccd4d31a2ab929a7/be/liefers.jpg	123648	3f3f2f272f010000	Liefers teilt auf Insta­gram gegen Klatsch­presse aus	Jan Josef Liefers hat am Montag­abend einen Preis für seine Akti­vi­täten auf Insta­gram bekommen. In Berlin ehrte ihn eine Jury für den besten Social-Me­dia-Auf­tritt eines Stars. Doch zum Feiern war ihm schon wenige Stunden später wohl nicht mehr zumute	6143	177448	1166	0.006570939092015689
512678517	123013	https://www.ksta.de/koeln/kalk/braende-in-vingst-mehrere-koelner-aus-haus-gerettet----zweiter-einsatz-in-nebenstrasse-31956968	https://www.ksta.de/image/31957196/2x1/300/150/d6a2f0311dd4e0dbde12f6b83bf9f255/Tl/feuerwehr--symbolbild-.jpg	123649	ffffdf5ce4e00000	Mehrere Kölner aus Haus gerettet – Zweiter Einsatz in Neben­straße	In Köln-Vingst hat es am Diens­tagnach­mittag in zwei Häusern in unmit­tel­barer Nähe gebrannt. Die Feuer­wehr wurde um 16.40 Uhr zu einem Haus in die Ostheimer Straße 73 gerufen. Dort brannte es in einem Keller. Mehrere Menschen mussten über eine Dreh­le	4790	2951	6	0.0020332090816672314
512680078	123014	https://www.ksta.de/region/oberberg-ks/gummersbacher-dienstleister--ferchau-staerkt-mit-uebernahme-position-im-schiffbau-31956988	https://www.ksta.de/image/31957092/2x1/300/150/2693ae1233afc29e9736a6dcccbd49f9/Uy/ferchau-neubau-alh009.jpg	123650	ffffc30000800000	Ferchau stärkt mit Über­nahme Posi­tion im Schiffbau	Der Gummers­ba­cher Inge­nieur-Dienst­leister Ferchau hat die in Rostock ansäs­sige Neue Warnow Design & Tech­no­logy GmbH (NWDT) über­nommen. Ferchau teilt mit, dass die NWDT als eigen­stän­diges Unter­nehmen fort­ge­führt und künftig von den Geschäfts­f	118	13	0	0.0
512680357	123015	https://www.ksta.de/region/rhein-sieg-bonn/troisdorf/evakuierungsradius-noch-unklar-fuenf-zentner-bombe-in-troisdorf-gefunden-31957090	https://www.ksta.de/image/31960470/2x1/300/150/b57d01bbd75db9cd6c9139dea01310b8/pK/gesprengte-bombe-troisdorf.jpg	123651	93839b9b9b8b8380	Blind­gänger in Trois­dorf gesprengt	Die Bombe, die am Diens­tagnach­mittag im Trois­dorfer Indus­trie­ge­biet bei Bauar­beiten gefunden worden ist, ist am Mitt­woch­morgen auf 11.30 Uhr kontrol­liert gesprengt worden.  Die Experten des Kampf­mit­tel­räum­dienstes stellen nun den Zünder der 	17322	13401	64	0.004775763002760988
512680372	123016	https://www.ksta.de/panorama/erdbeben-14-bergleute-in-polnischer-kupfermine-vermisst-31957074	https://www.ksta.de/image/31957104/2x1/300/150/f598726d6ac6954f65bfda74b04bad63/FR/rettungskraefte-bei-einsatz-in-tschechien-bergwerk.jpg	123652	b8fff7c2d0300000	14 Berg­leute in polni­scher Kupfer­mine vermisst	Ein kräf­tiges Erdbeben hat ein Kupfer­berg­werk im west­pol­ni­schen Polko­wice erschüt­tert. Zum Zeit­punkt des Bebens am Diens­tag­mittag waren 32 Berg­leute in der Mine. 7 Arbeiter wurden mit Verlet­zungen ins Kran­ken­haus gebracht, 14 wurden zunächs	310	28	0	0.0
512680677	123017	https://www.ksta.de/region/oberberg-ks/th-gummersbach-platz-eins-fuers-optimieren-von-abgas-verteilung-31956996	https://www.ksta.de/image/31956994/2x1/300/150/14cfd52d1823e47bb4505afee11a6d8c/Gk/71-143269355--null--29-01-2019-17-30-31-178-.jpg	123653	073303013c3c3e04	Platz eins fürs Opti­mieren von Abgas­-Ver­tei­lung	Abgase reinigen, Dosie­rung opti­mieren, Roboter steuern – mit wissen­schaft­li­chen Arbeiten zu diesen Themen schafften es die drei Gummers­ba­cher TH-Stu­denten Frederik Rehbach, Anatoli Schmidt und Ricardo Coppola aufs Trepp­chen des Eaton-Award. Den m	69	77	0	0.0
512682174	123018	https://www.ksta.de/region/rhein-berg-oberberg/bergisch-gladbach/psychiater-angefordert-prozess-um-brandstiftung-in-fluechtlingsheim-vorlaeufig-geplatzt-31956368	https://www.ksta.de/image/31956766/2x1/300/150/6c36ba388cf8b829bbfd0e9cad6c0968/vq/brand-fluechtlingsheim-august-2018.jpg	123654	c0b1ffd8f0e8f042	Prozess um Brand­stif­tung in Flücht­lings­heim vorläufig geplatzt	Irgend­wann wird es ganz still in Saal 106 des Bens­berger Amts­ge­richts. Die Verhand­lung ist bedrückend, und es kris­tal­li­siert sich heraus, dass ein kurzer Prozess das letzte wäre, was Sali B. (Name geän­dert) gerecht würde. Der 29-jäh­rige Ange­kla	1558	29	0	0.0
512683300	123019	https://www.ksta.de/koeln/karneval-in-koeln/karneval-in-koeln-so-ist-die-kinderpuppensitzung-im-haenneschen-theater-31956942	https://www.ksta.de/image/31956966/2x1/300/150/5d1038cf1eba400d733a13678406c577/Uo/kinderpuppensitzung.jpg	123655	7037367f797c1101	So ist die Kinder­pup­pen­sit­zung im Hänne­schen-Theater	Das Bärbel­chen singt und tanzt, das Hänne­schen erzählt seinen elf Lieb­lings­witze („Was ist ein Cowboy ohne Pferd? Ein Sattel­schlepper“), ein stolzer Hahn stimmt mit zwei vorlauten Hühnern mehr­fach bekannte Hits der Höhner an – vom „Hätz vun d'r Welt	1044	91	0	0.0
512683973	123020	https://www.ksta.de/koeln/karneval-in-koeln/swinging-alaaf-draumnaach-orchestra-spielt-koelsche-lieder-31956940	https://www.ksta.de/image/31956938/2x1/300/150/12437e5ddcaf13f3906539ee11a51a00/zW/draumnaach-orchester-im-volkstheater.jpg	123656	7fbfbe1c08003e3e	Draum­naach Orche­stra spielt Kölsche Lieder	Diese Premiere macht neugierig: Das Draum­naach Orche­stra möchte eine Brücke schlagen zwischen kölscher Musik und inter­na­tional bekannten Swing-Me­lo­dien. „Wir bringen Köln zum Swingen und zeigen, wie groß kölsche Titel klingen können“, verspricht der	549	21	0	0.0
512686855	123022	https://www.ksta.de/region/oberberg-ks/15-ehrenamtliche-helfer-wipperfuerther-fundgrube-wirtschaftet-fuer-den-guten-zweck-31956712	https://www.ksta.de/image/31956706/2x1/300/150/5b6b84d25b5725edfda0e3f4cad5b372/hh/71-143271123--null--29-01-2019-16-48-55-525-.jpg	123658	7ff777071b000600	Wipper­für­ther Fund­grube wirt­schaftet für den guten Zweck	Ein Winter­mantel, Damen­blusen, Pull­over und Bett­wä­sche füllen die drei großen Säcke, die gerade bei der Fund­grube an der Bahn­straße abge­geben wurden. Nun sind Gretel Moll und Lotti Guse damit beschäf­tigt, die Klei­dung zu sortieren. „Erst einmal 	32	705	1	0.0014184397163120568
512687321	123023	https://www.ksta.de/region/oberberg-ks/initiative-bietet-trauerbegleitung-kapellencaf%C3%A9-wird-auf-dem-westfriedhof-eingerichtet-31956720	https://www.ksta.de/image/31956718/2x1/300/150/8d495108c580432be7f9d92d8aa79d33/Ng/71-143271577--null--29-01-2019-16-48-57-665-.jpg	123659	fbc1e2e121c0c1d9	Kapel­len­café wird auf dem West­friedhof einge­richtet	Ab Februar wird am Wipper­für­ther West­friedhof ein Kapel­len­café neu instal­liert. An jedem ersten Sonntag im Monat haben Trau­ernde oder Besu­cher des Fried­hofs von 14 bis 16 Uhr die Möglich­keit, sich mit ausge­bil­deten Trau­er-Beglei­te­rinnen aus	54	90	0	0.0
512687654	123024	https://www.ksta.de/region/oberberg-ks/restaurant--artgenossen--ehemalige-winterschule-wird-als-seminarhotel-teil-von--2t--31956716	https://www.ksta.de/image/31956700/2x1/300/150/f8c22abdea52315336d21e2d763300a1/cz/71-143277685--null--29-01-2019-16-48-52-322-.jpg	123660	efc7c3c1c0982704	Ehema­lige Winter­schule wird als Semi­nar­hotel Teil von „2T“	Wie geht es weiter mit dem Hotel und Restau­rant „Art­ge­nossen“ an der Poller­hof­straße? Das fragen sich viele Lind­larer. Päch­terin Jenny Peters habe sich zurück­ge­zogen, erklärt Stefan Bosbach, Manager von „2T“-Events. Einen neuen Pächter zu finden 	166	73	0	0.0
512688188	123025	https://www.ksta.de/sport/bayer04/leverkusener-dauerlaeufer-bayer-04-fuehrt-die-kilometer-statistik-der-bundesliga-an-31957384	https://www.ksta.de/image/31957484/2x1/300/150/feec994dbfa47e17f32810cec522dff3/xC/bayer-staerkste-laeufer-der-buli.jpg	123661	00000cd9f3f7ffff	Bayer 04 führt die Kilo­me­ter-Sta­tistik der Bundes­liga an	Zur Einschät­zung der Stärke des nächsten Gegners ist die Bundes­li­ga-Lauf-Ta­belle übri­gens auch mit Vorsicht zu genießen. Dort werden die Bayern mit knapp 2200 Kilo­me­tern auf Platz elf geführt – noch hinter Augs­burg und Hannover 96.Seit einigen Jah	1159	67	0	0.0
512691412	123026	https://www.ksta.de/wirtschaft/bonus-fuer-elektroautos-nrw-verdoppelt-die-praemie-fuer-firmen-31957430	https://www.ksta.de/image/31957542/2x1/300/150/1a3d873988921857bebbe923e7346169/tM/e-praemie.jpg	123662	7eff0c0407870707	Landes­re­gie­rung verdop­pelt die Prämie für Unter­nehmen	4.000 Euro gibt es bislang als Umwelt­prämie beim Kauf eines Elek­tro­fahr­zeugs – eine Hälfte des Betrags kommt vom Bund, die andere von den Auto­her­stel­lern, die darüber hinaus eigene Prämi­en-An­ge­bote im Programm haben. Um den Kauf elek­trisch betr	1407	120	0	0.0
512694154	123027	https://www.ksta.de/koeln/nippes/todesfahrt-des-18-jaehrigen-koelners-psychologische-betreuung-fuer-polizisten-31957684	https://www.ksta.de/image/31957680/2x1/300/150/6bb7ae8f63a2042677671bb14b349404/Xl/auto-wrack-18-jaehriger.jpg	123663	0098fcfddf6f6c00	Psycho­lo­gi­sche Betreuung für Poli­zisten	Beim Versuch, vor einem Strei­fen­wagen zu flüchten, ist in der Nacht zum Dienstag ein 18 Jahre alter Kölner ums Leben gekommen. Er krachte am Rhei­nufer in Niehl gegen eine Beton­mauer. Die Motor­haube seines Peugeots wurde dabei bis zur Front­scheibe ei	27632	128416	922	0.0071797906802890605
